ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Event;Medal
108906;Ronald Serugo;M;31.0;170.0;48.0;Uganda;UGA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
109024;Dieudonn Wilfred Seyi Ntsengue;M;18.0;183.0;75.0;Cameroon;CMR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
109084;Ghulam Shabbir;M;26.0;175.0;63.0;Pakistan;PAK;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
109128;Syed Asghar Ali Shah;M;22.0;170.0;60.0;Pakistan;PAK;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
109128;Syed Asghar Ali Shah;M;26.0;170.0;60.0;Pakistan;PAK;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
109148;Orzubek Shaimov;M;24.0;175.0;;Uzbekistan;UZB;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
109169;Dariga Shakimova;F;27.0;172.0;75.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;Bronze
109207;Shan Jun;M;21.0;172.0;60.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
109487;Zhayna Shekerbekova;F;26.0;155.0;51.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;
109506;Taras Oleksandrovych Shelestiuk;M;26.0;179.0;69.0;Ukraine;UKR;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;Bronze
109507;Angus Whare Shelford;M;23.0;180.0;100.0;New Zealand;NZL;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
109724;Claressa Maria Shields;F;17.0;175.0;75.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;Gold
109724;Claressa Maria Shields;F;21.0;175.0;75.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;Gold
109729;Yohanes Shiferaw Yohanes;M;26.0;168.0;57.0;Ethiopia;ETH;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
109748;Alaa Al-Shili;M;20.0;173.0;57.0;Tunisia;TUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
109791;Satoshi Shimizu;M;22.0;179.0;60.0;Japan;JPN;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
109791;Satoshi Shimizu;M;26.0;179.0;60.0;Japan;JPN;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;Bronze
110011;Fadel Showban Al-Melegy;M;22.0;185.0;67.0;Egypt;EGY;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
110033;Dimitar Panayotov Shtilyanov;M;28.0;177.0;60.0;Bulgaria;BUL;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
110072;Beybut Amirkhanovich Shumenov;M;20.0;189.0;81.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
110116;Yerkebulan Kurmakhanovich Shynaliyev;M;20.0;178.0;81.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;Bronze
110440;Ron Siler;M;24.0;165.0;50.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
110653;Musa Simelane;M;26.0;180.0;57.0;Swaziland;SWZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
110688;Dorel Simion;M;23.0;172.0;67.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;Bronze
110690;Marian Simion;M;24.0;181.0;75.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;Silver
110690;Marian Simion;M;28.0;181.0;75.0;Romania;ROU;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
110693;Viorel Simion;M;22.0;166.0;57.0;Romania;ROU;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
110732;Mark Simmons;M;26.0;191.0;91.0;Canada;CAN;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
110932;Sin Jong-Hun;M;23.0;168.0;49.0;South Korea;KOR;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
111053;Gurcharan Singh;M;23.0;191.0;81.0;India;IND;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
111161;Vijender Kumar Singh;M;18.0;182.0;75.0;India;IND;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
111161;Vijender Kumar Singh;M;22.0;182.0;75.0;India;IND;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;Bronze
111161;Vijender Kumar Singh;M;26.0;182.0;75.0;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
111219;Devendro Singh Laishram;M;20.0;;;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
111342;nder ipal;M;29.0;175.0;69.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
111343;Onur ipal;M;19.0;170.0;60.0;Turkey;TUR;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
111343;Onur ipal;M;27.0;170.0;60.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
111423;Youba Sissokho Ndiaye;M;24.0;182.0;69.0;Spain;ESP;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
111478;Marijo ivolija-Jelica;M;23.0;187.0;81.0;Croatia;CRO;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
111478;Marijo ivolija-Jelica;M;27.0;187.0;81.0;Croatia;CRO;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
111878;Wessam Slamana;M;26.0;160.0;56.0;Syria;SYR;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
112028;Albert Slimov;M;22.0;170.0;57.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
112028;Albert Slimov;M;30.0;170.0;57.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
112037;Mahaman Smaila;M;22.0;178.0;64.0;Cameroon;CMR;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
112037;Mahaman Smaila;M;30.0;178.0;64.0;Cameroon;CMR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
112932;Odlanier Sols Fonte;M;24.0;180.0;91.0;Cuba;CUB;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;Gold
112974;Denys Viktorovych Solonenko;M;23.0;179.0;81.0;Ukraine;UKR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
112975;Jean de Dieu Soloniaina Razanadrakoto;M;34.0;167.0;60.0;Madagascar;MAD;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
112999;Mebarek Soltani;M;18.0;172.0;51.0;Algeria;ALG;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
112999;Mebarek Soltani;M;22.0;172.0;51.0;Algeria;ALG;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
113118;Song Hak-Seong;M;25.0;188.0;81.0;South Korea;KOR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
113121;Song In-Jun;M;22.0;183.0;71.0;South Korea;KOR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
113173;Ayabonga Sonjica;M;21.0;173.0;;South Africa;RSA;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
113381;Lorenzo Sotomayor Collazo;M;31.0;185.0;64.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;Silver
113515;Daouda Demba Sow;M;25.0;175.0;60.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;Silver
113747;Errol Spence;M;22.0;178.0;69.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
113783;Mary Spencer;F;27.0;180.0;73.0;Canada;CAN;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;
114103;Kennedy St. Pierre;M;23.0;180.0;91.0;Mauritius;MRI;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
114221;"Thomas Lee ""Tom"" Stalker";M;28.0;181.0;64.0;Great Britain;GBR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
114328;Eimantas Stanionis;M;21.0;173.0;69.0;Lithuania;LTU;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
114399;Ivanas Stapoviius;M;20.0;164.0;52.0;Lithuania;LTU;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
115113;Shakur Stevenson;M;19.0;173.0;56.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;Silver
115125;Trevor Stewardson;M;27.0;182.0;81.0;Canada;CAN;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
115653;"Michael Vincent ""Mike"" Strange";M;30.0;175.0;63.0;Canada;CAN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
115759;Oleksandr Serhiyovych Stretskiy;M;22.0;181.0;69.0;Ukraine;UKR;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
116083;Carlos Suarez;M;19.0;158.0;;Trinidad and Tobago;TTO;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
116085;Charly Coronel Suarez;M;27.0;168.0;60.0;Philippines;PHI;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
116332;Servin Kudusovych Suleimanov;M;20.0;170.0;57.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
116337;Nurhan Sleymanolu;M;29.0;175.0;63.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
116340;Ilyas Duysenovich Suleymenov;M;21.0;167.0;;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
116397;Basharmal Sultani;M;19.0;170.0;69.0;Afghanistan;AFG;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
116398;Bakhodirdzhon Sultanov;M;19.0;166.0;57.0;Uzbekistan;UZB;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;Bronze
116398;Bakhodirdzhon Sultanov;M;23.0;166.0;57.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
116399;Rafikzhon Sultanov;M;20.0;166.0;48.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
116595;Inkululeko Suntele;M;22.0;;;Lesotho;LES;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
116634;Soubam Suresh Singh;M;20.0;163.0;48.0;India;IND;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
116657;Katsuaki Susa;M;27.0;163.0;;Japan;JPN;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
116710;Darren John Sutherland;M;26.0;182.0;75.0;Ireland;IRL;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;Bronze
116719;Stephen Robert Sutherland;M;17.0;160.0;48.0;Australia;AUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
116796;Danabek Zhumagulovich Suzhanov;M;27.0;181.0;75.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
116838;Yasuhiro Suzuki;M;24.0;186.0;;Japan;JPN;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
117060;James Swan;M;26.0;162.0;57.0;Australia;AUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
117193;Valeriy Petrovych Sydorenko;M;23.0;162.0;48.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
117194;Volodymyr Petrovych Sydorenko;M;23.0;164.0;51.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;Bronze
117475;Imre Szell;M;25.0;184.0;83.0;Hungary;HUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
117780;Cavid Tayev;M;22.0;181.0;75.0;Azerbaijan;AZE;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
117858;Vitali Tajbert;M;22.0;166.0;57.0;Germany;GER;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;Bronze
117956;Armand Carlos Netsing Takam;M;23.0;185.0;98.0;Cameroon;CMR;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
118082;Asylbek Talasbayev;M;22.0;177.0;60.0;Kyrgyzstan;KGZ;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
118082;Asylbek Talasbayev;M;26.0;177.0;60.0;Kyrgyzstan;KGZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
118175;Carlos Jos Tamara Paternina;M;21.0;165.0;48.0;Colombia;COL;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
118239;Al-Tahar Al-Tamsamani;M;20.0;175.0;60.0;Morocco;MAR;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;Bronze
118239;Al-Tahar Al-Tamsamani;M;23.0;175.0;60.0;Morocco;MAR;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
118239;Al-Tahar Al-Tamsamani;M;27.0;175.0;60.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
118362;Harry Taamor;M;26.0;165.0;48.0;Philippines;PHI;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
118362;Harry Taamor;M;30.0;165.0;48.0;Philippines;PHI;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
118622;hsan Yldrm Tarhan;M;23.0;183.0;81.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
118677;Sedat Tac;M;19.0;173.0;57.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
118819;Satupaitea Farani Tavui;M;22.0;167.0;81.0;Samoa;SAM;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
118905;Jermain Lee Taylor;M;22.0;183.0;71.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;Bronze
118915;Josh Taylor;M;21.0;176.0;60.0;Great Britain;GBR;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
118917;"Kathleen ""Katie"" Taylor";F;26.0;165.0;60.0;Ireland;IRL;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;Gold
118917;"Kathleen ""Katie"" Taylor";F;30.0;165.0;60.0;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
118992;Sadat Tebazaalwa;M;18.0;168.0;69.0;Uganda;UGA;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
118993;Abdul Tebazalwa;M;20.0;162.0;54.0;Uganda;UGA;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
118996;Adisu Tebebu;M;19.0;170.0;60.0;Ethiopia;ETH;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
119051;Joedison de Jesus Teixeira;M;22.0;172.0;69.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
119246;Naim Terbunja;M;23.0;183.0;75.0;Sweden;SWE;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
119382;Irma Testa;F;18.0;174.0;60.0;Italy;ITA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
119409;Suleimana Tetteh;M;19.0;167.0;49.0;Ghana;GHA;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
119515;Shiva Thapa;M;18.0;169.0;56.0;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
119515;Shiva Thapa;M;22.0;169.0;56.0;India;IND;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
119518;Thulasi Tharumalingam;M;23.0;178.0;64.0;Qatar;QAT;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
119801;Jrme Cdric Thomas;M;21.0;168.0;51.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;Bronze
119801;Jrme Cdric Thomas;M;25.0;168.0;51.0;France;FRA;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;Silver
119801;Jrme Cdric Thomas;M;29.0;168.0;51.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
120021;Pornchai Thongburan;M;26.0;173.0;71.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;Bronze
120424;Islam Yakhyayevich Timurziyev;M;25.0;186.0;110.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
120505;Aleksey Viktorovich Tishchenko;M;20.0;167.0;60.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;Gold
120505;Aleksey Viktorovich Tishchenko;M;24.0;167.0;60.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;Gold
120511;Yevgeny Andreyevich Tishchenko;M;25.0;196.0;91.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;Gold
120704;Khurshid Todzhiboyev;M;18.0;166.0;54.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
120704;Khurshid Todzhiboyev;M;26.0;166.0;54.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
120801;Yasnier Toledo Lpez;M;22.0;175.0;60.0;Cuba;CUB;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;Bronze
120801;Yasnier Toledo Lpez;M;26.0;175.0;60.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
120839;Mehdi Tolouti Bandpi;M;27.0;172.0;;Iran;IRI;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
120902;Marko Tomasovi;M;26.0;183.0;98.0;Croatia;CRO;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
120974;Carmine Tommasone;M;32.0;167.0;60.0;Italy;ITA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
121172;Nadezhda Viktorovna Torlopova;F;33.0;175.0;75.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;Silver
121313;Idel Torriente Leal;M;22.0;174.0;57.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
121437;Drissa Tou;M;27.0;158.0;51.0;Burkina Faso;BUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
121443;Hamza Touba;M;24.0;170.0;52.0;Germany;GER;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
121454;Abdelaziz Touilbini;M;29.0;188.0;91.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
121847;Maksym Volodymyrovych Tretiak;M;19.0;171.0;57.0;Ukraine;UKR;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
122137;Adam Trupish;M;25.0;178.0;69.0;Canada;CAN;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
122137;Adam Trupish;M;29.0;178.0;69.0;Canada;CAN;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
122299;Mosolesa Tsie;M;20.0;175.0;75.0;Lesotho;LES;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
122386;Kazumasa Tsujimoto;M;25.0;165.0;54.0;Japan;JPN;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
122395;Hidehiko Tsukamoto;M;22.0;170.0;57.0;Japan;JPN;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
122563;Rustam Tulaganov;M;24.0;186.0;91.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;Bronze
122603;Tmentsetsegiin itmen;M;29.0;170.0;60.0;Mongolia;MGL;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
122670;Halil brahim Turan;M;20.0;163.0;51.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
122717;Tulkunbay Turgunov;M;23.0;170.0;57.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
122835;Joni Touko Aapeli Turunen;M;24.0;170.0;60.0;Finland;FIN;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
123032;Juan Jos Ubaldo Cabrera;M;21.0;180.0;75.0;Dominican Republic;DOM;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
123032;Juan Jos Ubaldo Cabrera;M;25.0;180.0;75.0;Dominican Republic;DOM;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
123154;Yordenis Ugs Hernndez;M;22.0;176.0;60.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;Bronze
123282;Blent Ulusoy;M;22.0;178.0;69.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
123282;Blent Ulusoy;M;26.0;178.0;69.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
123322;Mehmet Nadir nal;M;23.0;181.0;81.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
123331;"Quanita ""Queen"" Underwood";F;28.0;165.0;60.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;
123407;Uranchimegiin Mnkh-Erdene;M;22.0;174.0;64.0;Mongolia;MGL;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
123407;Uranchimegiin Mnkh-Erdene;M;26.0;174.0;64.0;Mongolia;MGL;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
123407;Uranchimegiin Mnkh-Erdene;M;30.0;174.0;64.0;Mongolia;MGL;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;Bronze
123536;Dmitry Usagin;M;22.0;184.0;71.0;Bulgaria;BUL;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
123572;Oleksandr Oleksandrovych Usik;M;21.0;191.0;91.0;Ukraine;UKR;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
123572;Oleksandr Oleksandrovych Usik;M;25.0;191.0;91.0;Ukraine;UKR;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;Gold
123580;Ullah Usman;M;25.0;180.0;67.0;Pakistan;PAK;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
123610;Sedat stner;M;21.0;175.0;75.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
123654;Jafet Uutoni;M;29.0;;48.0;Namibia;NAM;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
123863;Carlos Valcrcel Daz;M;18.0;165.0;51.0;Puerto Rico;PUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
123907;scar Rafael Valdz Fierro;M;17.0;167.0;56.0;Mexico;MEX;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
123907;scar Rafael Valdz Fierro;M;21.0;167.0;56.0;Mexico;MEX;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
123925;Ingrit Lorena Valencia Victoria;F;27.0;160.0;50.0;Colombia;COL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;Bronze
123967;Domenico Valentino;M;20.0;171.0;60.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
123967;Domenico Valentino;M;24.0;171.0;60.0;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
123967;Domenico Valentino;M;28.0;171.0;60.0;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
123973;Eddie Valenzuela Barillas;M;25.0;165.0;51.0;Guatemala;GUA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
125144;Bato-Munko Demyanovich Vankeyev;M;27.0;155.0;51.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
125232;Jos Lus Varela Bustamente;M;21.0;155.0;48.0;Venezuela;VEN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
125262;Mikls Varga;M;20.0;171.0;60.0;Hungary;HUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
125262;Mikls Varga;M;24.0;171.0;60.0;Hungary;HUN;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
125276;Antonio Vargas;M;19.0;168.0;52.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
125280;Devin Vargas;M;22.0;190.0;91.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
125285;Francisco Javier Vargas Pelez;M;23.0;172.0;60.0;Mexico;MEX;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
125287;Francisco Vargas Ramrez;M;18.0;;;Puerto Rico;PUR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
125480;Wilmer Jos Vsquez Torres;M;22.0;192.0;91.0;Venezuela;VEN;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
125499;Alexis Alain Vastine;M;21.0;184.0;69.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;Bronze
125499;Alexis Alain Vastine;M;25.0;184.0;69.0;France;FRA;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
125600;Phongsit Veangviseth;M;28.0;165.0;60.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
125690;Yosbany Veita Soto;M;20.0;160.0;49.0;Cuba;CUB;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
125690;Yosbany Veita Soto;M;24.0;160.0;49.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
125733;Carlos Ivan Velzquez Piri;M;20.0;179.0;57.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
125738;Joselito Velzquez Altamirano;M;22.0;164.0;49.0;Mexico;MEX;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
125778;Marian Velicu;M;23.0;160.0;48.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
125869;Danie Venter;M;21.0;190.0;81.0;South Africa;RSA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
125959;Felix Verdejo Snchez;M;19.0;;;Puerto Rico;PUR;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
126280;Guido Vianello;M;22.0;198.0;103.0;Italy;ITA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
126406;Paolo Vidoz;M;30.0;190.0;94.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;Bronze
126640;Csar Andrs Villarraga Aldaa;M;26.0;174.0;;Colombia;COL;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
